,0MainPrediction,1BackstagePrediction,2FOHPrediction,3Practice_RoomPrediction,4BacklinePrediction,5Merch_StandPrediction,6BarPrediction,Actual
428,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4
429,0.01,0.0,0.0,0.0,0.0,0.0,0.01,4
430,0.04,0.0,0.01,0.85,0.03,0.41,0.01,5
431,0.0,0.0,0.0,0.07,0.0,0.0,0.01,3
432,0.74,0.0,0.0,0.02,0.0,0.0,0.09,3
433,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0
434,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2
435,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3
436,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0
437,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
439,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2
440,0.0,0.0,0.04,0.01,0.46,0.0,0.25,4
441,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3
442,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0
443,0.0,0.0,0.0,0.0,0.02,0.0,0.01,6
444,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
445,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0
446,0.03,0.0,0.0,0.0,0.81,0.0,0.0,6
447,0.0,0.0,0.0,0.0,0.36,0.0,0.01,4
448,0.01,0.0,0.06,0.0,0.02,0.0,0.01,0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
450,0.01,0.0,0.0,0.0,0.0,0.0,0.03,6
451,0.0,0.0,0.0,0.83,0.01,0.0,0.0,3
452,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
453,0.0,0.0,0.0,0.0,0.0,0.0,0.97,6
454,0.0,0.0,0.07,0.02,0.0,0.0,0.0,2
455,0.0,0.0,0.0,0.0,0.36,0.0,0.0,4
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
457,0.0,0.0,0.0,0.0,0.26,0.0,0.0,4
458,0.09,0.0,0.01,0.2,0.03,0.0,0.08,3
459,0.02,0.0,0.0,0.03,0.05,0.0,0.25,4
460,0.0,0.0,0.0,0.02,0.99,0.0,0.0,4
461,0.0,0.96,0.0,0.0,0.46,0.99,0.01,5
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
463,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4
464,0.39,0.0,0.03,0.96,0.01,0.0,0.0,3
465,0.58,0.0,0.0,0.0,0.0,0.0,0.0,3
466,0.0,0.0,0.06,0.0,0.09,0.0,0.0,2
467,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6
468,0.07,0.0,0.0,0.17,0.0,0.0,0.68,0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
470,0.0,0.0,0.01,0.0,0.01,0.0,0.0,2
471,0.28,0.0,0.0,0.0,0.01,0.0,0.0,4
472,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0
473,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
474,0.0,0.0,0.0,0.07,0.0,0.76,0.0,5
475,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0
476,0.0,0.0,0.09,0.0,0.95,0.0,0.0,4
477,0.0,0.0,0.0,1.0,0.07,1.0,0.0,3
478,0.0,0.0,0.5,1.0,0.0,0.0,0.0,3
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
480,0.02,0.0,0.04,0.05,0.02,0.0,0.0,0
481,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3
482,0.55,0.0,0.0,0.08,0.0,0.0,0.0,3
483,0.0,0.0,0.39,0.37,0.17,0.0,0.0,3
484,0.0,0.0,0.4,0.01,0.0,0.0,0.0,2
485,0.0,0.0,0.0,0.0,1.0,0.0,0.01,4
486,0.17,0.0,0.0,0.02,0.04,0.0,0.04,4
487,0.67,0.0,0.0,0.0,0.0,0.0,0.11,6
488,0.1,0.0,0.0,0.0,0.08,0.0,0.07,6
489,0.0,0.0,0.03,0.0,0.83,0.0,0.0,0
490,0.01,0.0,0.0,0.14,0.0,0.0,0.01,3
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
493,0.08,0.0,0.0,0.0,0.27,0.0,0.0,6
494,0.82,0.0,0.29,0.0,0.0,0.0,0.5,6
495,0.02,0.0,0.0,0.0,0.0,0.0,0.05,4
496,0.01,0.0,0.14,0.0,0.06,0.0,0.0,2
497,0.67,0.0,0.0,0.0,0.05,0.0,0.0,4
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
499,0.21,0.0,0.0,0.0,0.0,0.0,0.01,4
500,0.0,0.0,0.95,0.0,0.0,0.0,0.0,4
501,0.0,0.0,0.0,0.63,0.0,0.0,0.03,0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
504,0.0,0.0,0.0,0.0,0.34,0.0,0.01,2
505,0.0,0.0,0.06,0.0,0.59,0.0,0.23,0
506,0.0,0.0,0.02,0.06,0.01,0.0,0.0,3
507,0.07,0.0,0.0,0.08,0.01,0.0,0.0,2
508,0.01,0.0,0.0,0.0,0.0,0.0,0.44,0
509,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3
510,0.0,0.0,0.0,0.34,0.0,0.0,0.0,3
511,0.0,0.0,0.0,0.0,0.99,0.0,0.0,5
512,0.09,0.0,0.0,0.0,0.05,0.74,0.0,0
513,0.0,0.0,0.0,0.18,0.0,0.0,0.0,4
514,0.0,0.0,0.0,0.0,1.0,0.98,0.0,5
515,0.27,0.0,0.0,0.23,0.04,0.0,0.91,0
516,0.0,0.0,0.0,0.72,0.03,0.0,0.0,0
517,0.07,0.0,0.01,0.0,0.02,0.0,0.42,6
518,0.05,0.0,0.0,0.0,0.0,0.0,0.45,4
519,0.05,0.0,0.0,0.0,0.0,0.0,0.1,3
520,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
521,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1
522,0.06,0.0,0.01,0.01,0.7,0.45,0.0,4
523,0.05,0.0,0.01,0.0,0.04,0.0,0.78,3
524,0.0,0.0,0.0,0.59,0.66,0.0,0.0,4
525,0.0,0.0,0.0,0.03,0.01,0.0,0.0,3
526,0.01,0.0,0.0,0.02,0.0,0.0,0.0,4
527,0.45,0.09,0.3,0.43,0.5,0.29,0.65,5
528,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4
529,0.15,0.0,0.0,0.01,0.09,0.0,0.85,0
530,0.02,0.0,0.03,0.04,0.53,0.0,0.01,2
531,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3
532,0.53,0.0,0.38,0.08,0.98,0.65,0.07,5
533,0.0,0.0,0.0,0.03,0.03,0.0,0.0,3
534,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3
535,0.03,0.0,0.26,0.0,0.0,0.0,0.15,0
536,0.03,0.0,0.0,0.0,0.03,0.0,0.06,0
537,0.0,0.0,0.0,0.0,0.05,0.0,0.0,6
538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
540,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0
541,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0
542,0.0,0.0,0.0,0.27,0.0,0.0,0.0,5
543,0.0,0.0,0.0,0.0,0.94,0.0,0.0,4
544,0.01,0.0,0.0,0.0,0.8,0.0,0.0,0
545,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3
546,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4
547,0.02,0.0,0.2,0.0,0.0,1.0,0.0,2
548,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3
549,0.07,0.0,0.01,0.03,0.05,0.92,0.04,5
550,0.0,0.0,0.89,0.07,0.0,0.0,0.0,2
551,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
552,0.0,0.0,0.9,0.13,0.0,0.0,0.02,2
553,0.01,0.0,0.34,0.01,0.02,0.03,0.0,4
554,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4
556,0.0,0.0,0.0,0.08,0.0,0.0,0.01,4
557,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3
558,0.0,0.0,0.0,0.0,0.08,0.01,0.0,4
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
560,0.05,0.0,0.04,0.01,0.02,0.0,0.03,4
561,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0
562,0.02,0.0,0.01,0.0,0.04,0.0,0.0,6
563,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6
564,0.0,0.0,0.0,0.01,0.01,0.0,0.0,4
565,0.0,0.0,0.83,0.0,1.0,0.0,0.0,0
566,0.0,0.0,0.02,0.11,0.0,0.0,0.0,3
567,0.0,0.0,0.08,0.01,0.1,0.0,0.0,4
568,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0
569,0.0,0.0,0.44,0.0,0.01,0.0,0.0,2
570,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2
571,0.0,0.0,0.0,0.0,0.03,0.0,0.07,4
572,0.22,0.0,0.17,0.28,0.17,0.87,0.06,6
573,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2
574,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0
575,0.02,0.0,0.0,0.12,0.0,0.0,0.07,6
576,0.03,0.0,0.03,0.03,0.02,0.0,0.0,2
577,0.0,0.0,0.0,0.0,0.69,0.0,0.04,4
578,0.61,0.0,0.02,0.0,0.0,0.0,0.0,2
579,0.0,0.0,0.0,0.49,0.0,0.0,0.0,3
580,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5
581,0.0,0.0,0.0,0.86,0.0,0.0,0.0,3
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
584,0.0,0.0,0.0,0.0,0.01,0.39,0.0,6
585,0.0,0.0,0.0,0.19,0.0,0.0,0.0,3
586,0.0,0.0,0.0,0.01,0.0,0.0,0.99,3
587,0.05,0.0,0.0,0.88,0.08,0.0,0.01,4
588,0.04,0.0,0.01,0.03,0.0,0.0,0.0,2
589,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
591,0.51,0.01,0.17,0.22,0.21,0.14,0.51,3
592,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
593,0.0,0.0,0.0,0.0,0.0,0.0,0.98,4
594,0.01,0.0,0.0,0.01,0.37,0.03,0.01,4
595,0.0,0.0,0.34,0.0,0.94,0.01,0.0,4
596,0.0,0.0,0.0,0.0,0.0,0.97,0.0,6
597,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
599,0.0,0.0,0.42,0.51,0.27,0.0,0.0,2
600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
602,0.09,0.0,0.0,0.0,0.45,0.0,0.0,4
603,0.0,0.0,0.0,0.03,0.75,0.0,0.0,4
604,0.07,0.0,0.0,0.0,0.0,0.0,0.42,2
605,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
606,0.0,0.0,0.01,0.0,1.0,0.0,0.0,2
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
608,0.2,0.0,0.0,0.97,0.02,0.0,0.0,3
609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
610,0.0,0.0,0.02,0.0,0.09,0.0,0.0,6
611,0.03,0.0,0.0,0.0,0.0,0.82,0.0,5
612,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3
613,0.97,0.0,0.0,0.38,0.0,0.0,0.0,3
614,0.13,0.0,1.0,0.0,1.0,0.0,0.0,2
615,0.0,0.0,0.05,0.03,0.15,0.84,0.0,5
616,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0
617,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
619,0.01,0.0,0.0,0.0,0.0,0.0,0.11,6
620,0.0,0.0,0.04,0.0,0.0,0.0,0.01,4
621,0.0,0.0,0.0,0.0,0.01,0.0,0.0,5
622,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0
623,0.0,0.0,0.0,0.07,0.06,0.0,0.0,3
624,0.0,0.0,0.01,0.0,0.01,0.0,0.0,2
625,0.0,0.0,0.01,0.01,0.0,0.0,0.0,4
626,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0
627,0.0,0.0,0.01,0.0,0.0,0.0,0.0,4
628,0.0,0.0,0.46,0.0,0.0,0.0,0.0,3
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
631,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0
632,0.02,0.0,0.01,0.0,0.11,0.0,0.0,4
633,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3
634,0.0,0.0,0.0,0.0,0.02,0.0,0.0,5
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
636,0.08,0.0,0.0,0.0,0.0,0.0,0.1,0
637,0.18,0.0,0.0,0.0,0.01,0.0,0.0,4
638,0.06,0.0,0.0,0.0,0.01,0.0,0.03,6
639,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0
640,0.0,0.0,0.01,0.0,0.02,0.0,0.0,2
641,0.02,0.0,0.0,0.03,0.0,0.0,0.0,3
642,0.31,0.0,0.0,0.0,0.94,0.0,0.16,4
643,0.0,0.0,0.0,0.16,0.0,0.0,0.0,3
644,0.25,0.0,0.04,0.0,0.04,0.0,0.0,4
645,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0
646,0.0,0.0,0.0,0.82,0.0,0.0,0.0,3
647,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0
648,0.2,0.0,0.0,0.04,0.0,0.0,0.0,3
649,0.06,0.0,0.07,0.0,0.03,0.0,0.0,2
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
651,0.0,0.0,0.0,0.96,0.0,0.0,0.04,3
652,0.0,0.0,0.0,0.0,0.06,0.0,0.01,6
653,0.0,0.0,0.0,0.0,0.22,0.0,0.0,4
654,0.01,0.0,0.0,0.02,0.0,0.0,0.0,6
655,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4
656,0.0,0.0,0.06,0.37,0.0,0.0,0.0,3
657,0.01,0.0,0.0,0.03,0.0,0.0,0.01,6
658,0.19,0.0,0.0,0.0,0.1,0.0,0.01,6
659,0.01,0.0,0.0,0.84,0.01,0.0,0.0,3
660,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0
661,0.0,0.0,0.0,0.0,0.47,0.0,0.01,4
662,0.06,0.0,0.04,0.02,0.07,0.0,0.62,1
663,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
664,0.0,0.0,0.96,0.11,0.68,0.0,0.0,2
665,0.01,0.0,0.09,0.0,0.0,0.0,0.04,0
666,0.0,0.0,0.0,0.0,0.0,0.15,0.0,4
667,0.45,0.09,0.3,0.43,0.5,0.29,0.65,1
668,0.0,0.0,0.01,0.03,0.0,0.0,0.0,3
669,0.05,0.0,0.01,0.03,0.05,0.0,0.17,6
670,0.0,0.0,0.1,0.06,0.0,0.0,0.0,3
671,0.0,0.0,0.0,0.07,0.03,0.0,0.52,6
672,0.0,0.0,0.0,0.0,0.45,0.0,0.0,3
673,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0
674,0.02,0.0,0.01,0.01,0.16,0.0,0.22,6
675,0.0,0.0,0.02,0.0,0.0,0.0,0.0,4
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
677,0.05,0.0,0.0,0.08,0.0,0.0,0.0,0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
679,0.0,0.0,0.0,0.0,0.5,0.98,0.0,5
680,0.78,0.0,0.0,0.0,0.0,0.0,0.0,6
681,0.0,0.0,0.06,1.0,0.0,0.0,0.0,3
682,0.0,0.0,0.01,0.08,0.0,0.0,0.0,5
683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
684,0.02,0.0,0.01,0.0,0.0,0.0,0.0,2
685,0.0,0.0,0.0,0.01,0.15,0.0,0.0,0
686,0.0,0.0,0.0,0.17,0.0,0.0,0.0,3
687,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0
689,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3
690,0.01,0.0,0.0,0.0,0.0,0.2,0.0,4
691,0.0,0.0,0.0,0.23,0.13,0.0,0.0,3
692,0.0,0.0,0.03,0.0,0.24,0.0,0.0,3
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
694,0.0,0.0,0.0,0.41,0.0,0.0,0.0,3
695,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4
696,0.21,0.0,0.0,0.03,0.01,0.0,0.02,0
697,0.0,0.0,0.0,0.96,0.0,0.0,0.0,3
698,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3
699,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0
700,0.01,0.0,0.01,0.01,0.0,0.0,0.02,6
701,0.0,0.0,0.0,0.12,0.0,0.0,0.05,0
702,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3
703,0.0,0.0,0.0,0.15,0.0,0.0,0.0,3
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
705,0.0,0.0,0.0,0.0,0.95,0.0,0.0,3
706,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3
707,0.06,0.0,0.01,0.02,0.58,0.0,0.0,3
708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
709,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
710,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0
711,0.0,0.0,0.0,0.06,0.0,0.0,0.0,3
712,0.02,0.0,0.03,0.01,0.0,0.0,0.0,0
713,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
715,0.0,0.0,0.7,0.0,0.04,0.0,0.0,4
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
717,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4
718,0.0,0.0,0.03,0.0,0.57,0.0,0.0,0
719,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5
720,0.09,0.0,0.0,0.0,0.07,0.0,0.55,6
721,0.0,0.0,0.0,0.0,0.9,0.99,0.0,5
722,0.02,0.0,0.0,0.01,0.26,0.02,0.01,6
723,0.0,0.0,0.03,0.0,0.0,0.0,0.0,4
724,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
725,0.01,0.0,0.33,0.67,0.18,0.0,0.0,4
726,0.05,0.0,0.0,0.01,0.1,0.0,0.03,4
727,0.0,0.0,0.72,0.09,0.0,0.0,0.0,3
728,0.08,0.0,0.0,0.0,0.0,0.0,0.0,6
729,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
731,0.0,0.0,0.0,0.56,0.0,0.0,0.0,3
732,0.45,0.09,0.3,0.43,0.5,0.29,0.65,1
733,0.0,0.0,0.0,0.0,0.13,0.86,0.0,5
734,0.09,0.0,0.17,0.0,0.0,0.0,0.0,2
735,0.0,0.0,0.13,0.53,0.01,0.0,0.0,3
736,0.0,0.0,0.44,0.41,0.0,0.0,0.0,3
737,0.0,0.0,0.0,0.01,0.02,0.0,0.01,4
738,0.0,0.0,0.96,0.0,0.01,0.0,0.0,3
739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
740,0.01,0.0,0.0,0.99,0.0,0.0,0.0,3
741,0.01,0.0,0.0,0.0,0.03,0.0,0.0,2
742,0.01,0.0,0.06,0.0,0.23,0.0,0.0,5
743,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2
744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
745,0.45,0.09,0.3,0.43,0.5,0.29,0.65,0
746,0.04,0.0,0.08,0.06,0.29,0.0,0.02,4
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
748,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4
749,0.0,0.0,0.0,0.0,0.37,0.0,0.0,4
750,0.0,0.0,0.0,0.98,0.0,0.0,0.0,3
751,0.0,0.0,0.0,0.0,0.0,0.98,0.0,5
752,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
754,0.0,0.6,0.0,0.01,0.0,0.0,0.0,1
755,0.0,0.0,0.0,0.0,0.0,0.08,0.0,5
756,0.0,0.0,0.0,0.0,0.42,0.0,0.0,4
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
758,0.0,0.0,0.0,0.0,0.04,0.0,0.0,4
759,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
761,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
763,0.0,0.0,0.17,0.11,0.0,0.0,0.0,2
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
765,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
767,0.05,0.0,0.46,0.0,0.89,0.27,0.0,5
768,0.45,0.09,0.3,0.43,0.5,0.29,0.65,3
769,0.03,0.0,0.0,0.03,0.0,0.0,0.34,6
770,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3
771,0.55,0.0,0.0,0.0,0.65,0.0,0.02,4
772,0.0,0.0,0.0,0.0,0.06,1.0,0.0,5
773,0.14,0.0,0.0,0.0,0.03,0.0,0.0,3
774,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3
775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
776,0.0,0.0,0.0,0.01,0.04,0.0,0.0,4
777,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0
778,0.01,0.0,0.06,0.0,0.0,0.0,0.0,4
779,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4
780,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0
781,0.01,0.0,0.0,0.0,0.14,0.0,0.0,4
782,0.01,0.0,0.13,0.56,0.0,0.0,0.0,3
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
787,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
788,0.01,0.0,0.0,0.0,0.17,0.0,0.02,6
789,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3
790,0.02,0.0,0.0,0.0,0.08,0.0,0.05,2
791,0.0,0.0,0.06,0.89,0.01,0.0,0.0,3
792,0.0,0.0,0.19,0.0,0.0,0.0,0.0,4
793,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4
794,0.0,0.0,0.0,0.0,0.35,0.0,0.0,4
795,0.61,0.06,0.07,0.21,0.57,0.07,0.38,6
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
797,0.0,0.0,0.0,0.01,0.0,0.0,0.01,3
798,0.01,0.0,0.03,0.0,0.03,0.0,0.0,4
799,0.06,0.0,0.0,0.0,0.01,0.0,0.0,4
800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
801,0.3,0.0,0.42,0.68,0.39,0.29,0.26,3
802,0.01,0.0,0.0,0.05,0.0,0.0,0.0,3
803,0.07,0.0,0.0,0.21,0.0,0.0,0.29,3
804,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0
805,0.0,0.0,0.0,0.99,0.0,0.0,0.0,3
806,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0
807,0.01,0.0,0.0,0.49,0.0,0.0,0.0,3
808,0.12,0.0,0.0,0.01,0.16,0.0,0.27,0
809,0.0,0.0,0.0,0.0,0.04,0.0,0.0,3
810,0.02,0.0,0.9,0.68,0.0,0.0,0.0,2
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
813,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0
814,0.0,0.0,0.0,0.05,0.12,0.0,0.0,3
815,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
816,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3
817,0.0,0.0,0.0,0.0,0.41,0.0,0.09,4
818,0.0,0.0,0.06,0.0,0.03,0.0,0.0,4
819,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0
820,0.0,0.0,0.0,0.24,0.0,0.0,0.0,2
821,0.0,0.0,0.0,0.82,0.0,0.0,0.0,3
822,0.18,0.0,0.01,0.01,0.0,0.0,0.05,6
823,0.0,0.0,0.0,0.0,0.76,0.0,0.84,4
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
825,0.01,0.0,0.0,0.0,0.0,0.0,0.01,5
826,0.03,0.0,0.01,0.0,0.02,0.0,0.02,0
827,0.01,0.0,0.0,0.0,0.01,0.29,0.0,5
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
829,0.11,0.0,0.0,0.04,0.0,0.0,0.0,3
830,0.0,0.0,0.0,0.0,0.82,0.0,0.0,6
831,0.02,0.0,0.0,0.0,0.0,0.0,0.25,6
832,0.01,0.0,0.01,0.0,0.02,0.0,0.0,2
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
834,0.0,0.0,0.95,0.0,0.02,0.0,0.0,2
835,0.03,0.0,0.0,0.0,0.04,0.0,0.01,5
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
837,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3
838,0.07,0.0,0.01,0.03,0.05,0.92,0.04,5
839,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0
840,0.0,0.0,0.12,0.0,0.0,0.0,0.0,6
841,0.07,0.0,0.0,0.0,0.0,0.0,0.01,6
842,0.0,0.0,0.0,0.0,0.14,0.0,0.95,0
843,0.0,0.0,0.0,0.0,0.96,0.0,0.0,4
844,0.0,0.0,0.08,0.03,0.0,0.0,0.0,2
845,0.0,0.0,0.62,0.01,0.3,0.0,0.0,4
846,0.0,0.0,0.0,0.97,0.0,0.0,0.0,3
847,0.12,0.0,0.04,0.0,0.96,0.0,0.0,4
848,0.03,0.0,0.02,0.02,0.06,0.0,0.14,6
849,0.03,0.0,0.48,0.0,0.06,0.0,0.0,2
850,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
852,0.0,0.0,0.0,0.83,0.0,0.0,0.0,3
853,0.0,0.0,0.0,0.98,0.0,0.0,0.0,4
854,0.0,0.0,0.0,0.0,0.07,0.08,0.0,5
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
856,0.15,0.0,0.0,0.0,0.19,0.71,0.87,0
857,0.45,0.09,0.3,0.43,0.5,0.29,0.65,6
858,0.0,0.0,0.0,0.7,0.0,0.0,0.03,3
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
861,0.01,0.0,0.0,0.0,0.0,0.0,0.0,6
862,0.01,0.0,0.06,1.0,0.0,0.0,0.0,3
